,t,f,e,s
1527,15.27,15567.00526212762,0.0004827685547,851021546.195556
1529,15.29,15589.40383356384,0.00048307373049999994,852246037.777286
1530,15.3,15614.788877632982,0.0004833789062,853633794.7087057
1535,15.35,15652.119825578458,0.0004845996094,855674613.7684125
1528,15.28,15604.3362100731,0.00048490478520000005,853062365.2552629
1533,15.33,15649.133348497322,0.00048551513670000006,855511348.1755466
1540,15.4,15729.76819855056,0.00048612548829999995,859919517.4806924
1532,15.32,15664.0657294548,0.00048673583979999996,856327675.8966999
1536,15.36,15667.05220653594,0.0004870410156,856490941.489566
1534,15.34,15637.187444620982,0.0004876513672,854858286.0472592
1539,15.39,15720.808767307139,0.0004876513672,859429720.7020943
1531,15.31,15631.21449490692,0.00048795654299999995,854531755.1047038
1537,15.37,15681.984583045201,0.00048795654299999995,857307268.9675429
1541,15.41,15746.1938158245,0.0004900927734000001,860817477.8766905
1543,15.43,15768.5923828125,0.0004903979492,862041969.215244
1538,15.38,15701.396677400282,0.0004916186522999999,858368494.956407
1545,15.45,15774.56533252656,0.0004916186522999999,862368500.1577995
1542,15.42,15768.5923828125,0.0004922290039000001,862041969.215244
1546,15.46,15793.977426881638,0.0004925341797,863429726.1466634
1547,15.47,15810.40304415558,0.0004937548828,864327686.5426617
1544,15.44,15752.166765538559,0.0004937548828,861144008.8192459
1555,15.55,15898.50408023934,0.0004940600585999999,869144019.4652077
1549,15.49,15790.990949800502,0.0004949755859000001,863266460.5537977
1550,15.5,15859.6798959774,0.0004952807617,867021567.730656
1553,15.53,15868.6393227726,0.0004958911133,867511364.2660775
1548,15.48,15808.90980783912,0.0004961962890999999,864246053.8678169
1552,15.52,15855.2001825798,0.0004961962890999999,866776669.4629453
1551,15.51,15852.21370549866,0.0004965014647999999,866613403.8700793
1554,15.54,15877.5987495678,0.0004974169922,868001160.8014989
1570,15.7,16061.267012214059,0.0004986376953,878041990.5071675
1557,15.57,15885.06494004654,0.0004992480469,868409324.6620756
1560,15.6,15958.23359962104,0.0005001635742,872409330.1066447
1558,15.58,15888.051417127679,0.0005007739258,868572590.2549415
1556,15.56,15897.010843922879,0.0005013842772999999,869062386.790363
1561,15.61,15940.314741582419,0.0005026049805,871429736.7926253
1568,15.68,16055.294062500001,0.0005032153320000001,877715459.5646122
1565,15.65,15991.08483416892,0.0005035205078,874205250.898641
1564,15.64,16001.53749728058,0.0005038256835999999,874776680.1089071
1563,15.63,15991.08483416892,0.0005041308594,874205250.898641
1566,15.66,16031.402254747321,0.0005044360352000001,876409335.3080374
1562,15.62,15979.138930292582,0.0005050463867,873552188.7703537
1567,15.67,16035.881968144919,0.0005050463867,876654233.575748
1572,15.72,16097.10472384308,0.0005059619140999999,880001176.8920298
1573,15.73,16113.530341117017,0.000507487793,880899137.2880278
1571,15.71,16074.706156855082,0.0005084033203,878776685.5534763
1574,15.74,16101.58443724068,0.0005087084960999999,880246075.1597404
1559,15.59,15953.753886223441,0.0005087084960999999,872164431.8389341
1569,15.69,16064.2534892952,0.0005090136719,878205256.1000335
1576,15.76,16134.435671788558,0.000510234375,882041995.9517366
1579,15.79,16168.780142652902,0.0005111499022999999,883919549.4185778
1575,15.75,16109.05062771942,0.0005123706054999999,880654239.0203172
1577,15.77,16153.84776614364,0.0005123706054999999,883103221.9406008
1578,15.78,16180.726046529242,0.0005126757812,884572611.5468651
1580,15.8,16174.753096815179,0.0005126757812,884246080.6043096
1582,15.82,16206.11109059838,0.0005142016602000001,885960368.4782846
1584,15.84,16222.536707872321,0.0005145068359000001,886858328.8742827
1581,15.81,16183.71252361038,0.0005151171875,884735877.139731
1586,15.86,16232.9893754322,0.0005154223633,887429758.3277254
1588,15.88,16256.88118318488,0.0005163378906,888735882.5843002
1583,15.83,16177.739569448098,0.0005166430664000001,884409345.9539989
1585,15.85,16246.428515625,0.0005175585937,888164453.1308576
1589,15.89,16267.33384629654,0.0005181689453,889307311.7945664
1590,15.9,16303.17155792556,0.0005184741210999999,891266498.1794286
1591,15.91,16285.252699886942,0.0005193896484000001,890286904.8654093
1587,15.87,16259.867655817801,0.0005196948242,888899147.9339896
1598,15.98,16350.9551689827,0.0005203051758,893878746.4494016
1594,15.94,16316.610698118362,0.0005203051758,892001192.9825608
1592,15.92,16307.65127132316,0.0005206103515999999,891511396.4471393
1593,15.93,16324.0768885971,0.0005209155272999999,892409356.8431374
1596,15.96,16358.421359461441,0.0005212207031,894286910.3099784
1600,16.0,16395.75230740692,0.0005233569335999999,896327729.3696853
1595,15.95,16346.4754555851,0.0005236621094000001,893633848.1816909
1597,15.97,16352.44840974738,0.0005239672852000001,893960379.3674228
1605,16.05,16428.6035419548,0.0005242724609000001,898123650.1616814
1599,15.99,16376.340213051839,0.0005245776367,895266503.3808211
1601,16.01,16403.21849788566,0.0005264086914000001,896735893.2302619
1602,16.02,16431.590019035943,0.0005273242187,898286915.7545476
1603,16.03,16431.590019035943,0.0005273242187,898286915.7545476
1604,16.04,16430.096778271258,0.0005279345703,898205282.836526
1607,16.07,16486.839820571822,0.0005291552734,901307327.8850974
1606,16.06,16448.01563630988,0.0005294604492,899184876.1505456
1609,16.09,16518.19781435502,0.0005315966797,903021615.7590721
1620,16.2,16616.75151799866,0.0005319018554999999,908409378.1350608
1611,16.11,16518.19781435502,0.0005319018554999999,903021615.7590721
1612,16.12,16531.63695899604,0.0005319018554999999,903756310.805381
1608,16.08,16491.31953396942,0.0005322070312,901552226.152808
1615,16.15,16551.049048902903,0.0005337329102000001,904817536.5510685
1618,16.18,16588.37999684838,0.0005337329102000001,906858355.6107754
1610,16.1,16540.59638579124,0.0005337329102000001,904246107.3408022
1617,16.17,16583.90028345078,0.0005340380859,906613457.3430647
1613,16.13,16537.6099087101,0.0005343432617,904082841.7479362
1619,16.19,16610.778568284597,0.0005349536133,908082847.1925052
1616,16.16,16557.02200306518,0.0005355639648,905144067.7368004
1623,16.23,16643.62980283248,0.0005367846679999999,909878767.9845017
1614,16.14,16552.54228966758,0.0005367846679999999,904899169.4690897
1628,16.28,16683.94722341088,0.0005373950195,912082852.393898
1621,16.21,16619.7379950798,0.0005373950195,908572643.7279267
1622,16.22,16628.697421875,0.0005383105469,909062440.2633483
1625,16.25,16669.01484690162,0.0005389208984,911266524.9159212
1626,16.26,16704.85255408242,0.0005404467773,913225711.0576068
1627,16.27,16680.960750777962,0.000542277832,911919587.0442088
1630,16.3,16745.16997910904,0.000542277832,915429795.7101798
1624,16.24,16655.575702260598,0.0005425830078,910531829.8696123
1631,16.31,16734.71731599738,0.0005431933594,914858366.4999136
1634,16.34,16764.58207346412,0.0005441088867000001,916491021.6990439
1629,16.29,16713.81198087762,0.0005447192383,913715507.5930283
1632,16.32,16764.58207346412,0.0005447192383,916491021.6990439
1633,16.33,16757.11588298538,0.0005450244140999999,916082857.8384672
1644,16.44,16875.08167653588,0.0005450244140999999,922531845.9601434
1635,16.35,16752.636169587782,0.0005465502929999999,915837959.5707566
1637,16.37,16813.858925285942,0.0005477709961,919184902.8870384
1636,16.36,16798.92654432846,0.0005483813477000001,918368575.1658849
1640,16.4,16857.162822945484,0.0005486865234,921552252.8893008
1639,16.39,16824.3115883976,0.0005486865234,919756332.0973043
1641,16.41,16849.69663246674,0.0005496020508,921144089.028724
1642,16.42,16869.10872682182,0.0005499072265999999,922205315.0175881
1638,16.38,16830.28454255988,0.0005499072265999999,920082863.2830364
1643,16.43,16863.13577265954,0.0005505175781,921878783.8318561
1648,16.48,16922.865292041242,0.0005523486328,925144094.4732932
1646,16.46,16903.45319768616,0.0005529589844,924082868.484429
1645,16.45,16897.4802479721,0.0005532641602000001,923756337.5418736
1655,16.55,17019.9257549202,0.0005532641602000001,930450223.9312605
1649,16.49,16922.865292041242,0.0005538745117000001,925144094.4732932
1647,16.47,16921.37205127656,0.0005547900390999999,925062461.5552719
1650,16.5,16946.75709979392,0.0005557055664,926450218.7298678
1651,16.51,16966.16918970078,0.0005560107422,927511444.4755554
1657,16.57,17031.871658796543,0.0005572314453,931103286.059548
1652,16.52,16966.16918970078,0.0005584521484,927511444.4755554
1654,16.54,16994.54071085106,0.0005587573242000001,929062466.9998409
1656,16.56,17036.351372194138,0.0005590625,931348184.3272585
1658,16.58,17030.37842248008,0.0005599780273,931021653.3847032
1653,16.53,16978.115093577122,0.0005608935547,928164506.603843
1659,16.59,17045.31079898934,0.0005608935547,931837980.86268
1662,16.62,17076.66879722076,0.000561809082,933552268.9798315
1664,16.64,17106.5335546875,0.000561809082,935184924.1789618
1660,16.6,17081.14851061836,0.0005621142578,933797167.2475423
1661,16.61,17055.76346654922,0.0005639453125,932409410.3161227
1679,16.79,17278.25591345742,0.0005657763672,944572691.7563429
1665,16.65,17108.026791003962,0.000566081543,935266556.8538065
1666,16.66,17111.0132680851,0.000566081543,935429822.4466723
1670,16.7,17179.702214262,0.0005666918945,939184929.623531
1663,16.63,17091.601173730018,0.0005673022461,934368596.4578083
1667,16.67,17149.83745234704,0.0005676074219,937552274.1812241
1673,16.73,17203.594017566462,0.000568828125,940491053.6369293
1672,16.72,17214.04668512634,0.0005691333007999999,941062483.0903718
1671,16.71,17163.27659698806,0.0005697436523,938286969.2275327
1669,16.69,17157.30364282578,0.0005700488281,937960438.0418007
1668,16.68,17154.31716574464,0.0005709643555,937797172.4489348
1687,16.87,17355.90428642952,0.000571574707,948817595.4686228
1675,16.75,17221.51287560508,0.0005721850586,941470646.9509485
1674,16.74,17211.0602080452,0.0005727954102,940899217.4975059
1677,16.77,17263.323536948163,0.0005737109375,943756364.2783663
1683,16.83,17309.61391168884,0.0005740161132999999,946286979.8734945
1680,16.8,17275.2694408245,0.0005743212890999999,944409426.4066536
1678,16.78,17281.24239053856,0.0005746264648,944735957.349209
1681,16.81,17305.13419829124,0.000575847168,946042081.6057839
1685,16.85,17361.87723614358,0.0005770678711,949144126.4111784
1676,16.76,17249.88439230714,0.0005770678711,943021669.2320575
1682,16.82,17306.6274346077,0.0005776782227,946123714.2806286
1684,16.84,17339.478669155582,0.0005782885742000001,947919635.0726248
1689,16.89,17393.235234375,0.0005804248047,950858414.5283297
1688,16.88,17351.42457303192,0.0005807299805,948572697.2009121
1691,16.91,17375.3163807846,0.0005825610352,949878821.457487
1693,16.93,17409.660851648943,0.0005828662109000001,951756374.9243281
1695,16.95,17463.41741686836,0.0005840869141,954695154.380033
1686,16.86,17360.38399982712,0.0005846972656,949062493.7363336
1692,16.92,17426.08646892288,0.0005846972656,952654335.3203261
1697,16.97,17491.78893801864,0.0005850024414,956246176.9043185
1694,16.94,17424.59323260642,0.0005853076172,952572702.6454813
1696,16.96,17457.44446270608,0.0005880541992,954368623.194301
1699,16.99,17490.29569725396,0.0005880541992,956164543.9862972
1690,16.9,17414.140565046542,0.0005886645507999999,952001273.1920388
1702,17.02,17539.57254907578,0.0005895800781,958858425.1742915
1698,16.98,17464.910653184823,0.0005901904297,954776787.0548779
1701,17.01,17553.01168926858,0.0005901904297,959593119.9774237
1703,17.03,17542.55902615692,0.0005908007812,959021690.7671576
1705,17.05,17511.2010279255,0.0005917163086,957307402.650006
1700,17.0,17536.58607199464,0.0005923266602,958695159.5814255
1707,17.07,17603.781781855083,0.000595378418,962368634.0834395
1706,17.06,17566.4508339096,0.000595378418,960327815.0237323
1715,17.15,17641.11272980056,0.000595378418,964409453.1431462
1709,17.09,17591.83587797874,0.0005956835937,961715571.9551519
1704,17.04,17560.477879747323,0.0005959887695000001,960001283.8380005
1708,17.08,17602.288541090402,0.0005959887695000001,962287001.1654181
1710,17.1,17615.72768573142,0.0005959887695000001,963021696.2117268
1711,17.11,17621.700635445482,0.0005965991211,963348227.1542822
1712,17.12,17615.72768573142,0.0005975146484000001,963021696.2117268
1713,17.13,17651.56539291222,0.0005990405272999999,964980882.3534124
1716,17.16,17670.9774872673,0.0005996508789,966042108.3422765
1718,17.18,17706.8151944481,0.0006011767578,968001294.483962
1714,17.14,17682.92339114364,0.0006014819336,966695170.4705638
1717,17.17,17708.30843521278,0.0006014819336,968082927.4019835
1719,17.19,17715.77462569152,0.0006023974609000001,968491091.2625601
1720,17.2,17735.186715598382,0.0006033129882999999,969552317.0082477
1721,17.21,17736.67995636306,0.0006033129882999999,969633949.9262689
1722,17.22,17766.5447138298,0.0006048388672,971266605.1253992
1724,17.24,17756.092046269918,0.000605144043,970695175.6719563
1728,17.28,17820.30127904922,0.0006066699219,974205384.5811043
1726,17.26,17745.639383158257,0.0006069750977,970123746.4616902
1723,17.23,17723.24081172204,0.0006069750977,968899254.8799603
1725,17.25,17760.57175966752,0.0006072802734000001,970940073.9396672
1729,17.29,17818.80803828454,0.0006081958008,974123751.663083
1727,17.27,17782.97033110374,0.0006097216797,972164565.5213974
1731,17.31,17845.686323118363,0.0006109423828,975593141.5125239
1734,17.34,17894.963174940178,0.0006124682617,978287022.700518
1730,17.3,17868.084890106362,0.0006130786133,976817632.8510773
1733,17.33,17853.1525135971,0.0006133837891,976001305.3731004
1736,17.36,17906.90907881652,0.0006142993164000001,978940084.8288054
1732,17.32,17874.05784426864,0.000614909668,977144164.0368092
1737,17.37,17915.86850561172,0.0006158251953,979429881.3642269
1735,17.35,17906.90907881652,0.0006161303710999999,978940084.8288054
1738,17.38,17948.7197401596,0.0006167407227000001,981225802.156223
1740,17.4,17930.80088212098,0.0006173510742,980246208.8422037
1739,17.39,17927.81440948806,0.00061765625,980082943.4925143
1742,17.42,17977.09126130988,0.0006182666015999999,982776824.6805087
1741,17.41,17938.26707259972,0.0006194873047,980654372.7027804
1745,17.45,18000.98306461434,0.0006207080078,984082948.6939068
1744,17.44,17984.5574473404,0.0006210131835999999,983184988.2979089
1743,17.43,17986.050688105082,0.0006219287109000001,983266621.2159302
1747,17.47,18066.6855337101,0.0006219287109000001,987674790.2778994
1748,17.48,18053.2463935173,0.0006231494140999999,986940095.4747672
1746,17.46,18014.42220480714,0.0006237597655999999,984817643.497039
1753,17.53,18096.550291176838,0.0006243701172,989307445.4770294
1749,17.49,18021.88839528588,0.0006249804687,985225807.3576158
1750,17.5,18071.1652471077,0.0006249804687,987919688.5456101
1751,17.51,18057.726106914903,0.0006255908203,987184993.7424781
1758,17.58,18139.8541932846,0.000627421875,991674795.7224684
1752,17.52,18084.6043873005,0.0006277270508,988654383.3487421
1755,17.55,18126.415048643583,0.0006286425781,990940100.67616
1756,17.56,18123.42857601066,0.0006289477539000001,990776835.3264705
1757,17.57,18157.773046875,0.0006289477539000001,992654388.7933114
1754,17.54,18075.644960505302,0.0006304736328,988164586.8133209
1759,17.59,18144.3339066822,0.0006307788085999999,991919693.9901793
1765,17.65,18239.9011332447,0.0006310839844,997144190.773302
1761,17.61,18181.664854627677,0.0006319995117,993960513.049886
1763,17.63,18210.03637577796,0.0006338305664000001,995511535.5741717
1764,17.64,18210.03637577796,0.0006341357422,995511535.5741717
1760,17.6,18190.62428142288,0.0006344409179999999,994450309.5853075
1762,17.62,18226.4619930519,0.0006368823242,996409495.9701698
1766,17.66,18224.96875228722,0.0006387133789000001,996327863.0521485
1767,17.67,18260.80646391624,0.0006387133789000001,998287049.4370108
1769,17.69,18259.31322315156,0.0006390185547,998205416.5189894
1770,17.7,18283.205030904242,0.0006396289062,999511540.7755644
1771,17.71,18308.590074973377,0.0006408496094000001,1000899297.7069837
1775,17.75,18344.427786602402,0.0006414599609000001,1002858484.0918461
1772,17.72,18317.549501768583,0.0006423754883,1001389094.2424053
1768,17.68,18286.19150798538,0.0006426806640999999,999674806.3684301
1777,17.77,18359.36016755988,0.0006432910156,1003674811.8129994
1774,17.74,18329.49540564492,0.0006442065429999999,1002042156.3706926
1773,17.73,18293.65769846412,0.0006451220703,1000082970.229007
1776,17.76,18326.508933012003,0.0006454272460999999,1001878891.0210034
1778,17.78,18365.33311727394,0.0006463427734000001,1004001342.7555549
1780,17.8,18402.66406521942,0.0006466479492,1006042161.8152617
1779,17.79,18368.319594355078,0.0006475634765999999,1004164608.3484207
1781,17.81,18393.70463842422,0.0006481738281,1005552365.2798404
1788,17.88,18457.9138667553,0.0006484790039000001,1009062573.9458116
1783,17.83,18426.555872972098,0.0006490893554999999,1007348286.0718365
1782,17.82,18408.637014933483,0.0006493945312,1006368692.7578174
1784,17.84,18451.94091704124,0.0006515307617,1008736043.0032561
1785,17.85,18453.4341533577,0.0006530566406,1008817675.6781007
1786,17.86,18448.954439960096,0.0006530566406,1008572777.4103899
1787,17.87,18496.73805546546,0.0006539721679999999,1011185025.9235398
1789,17.89,18480.31243819152,0.0006561083984,1010287065.5275415
1792,17.92,18522.123099534598,0.00065671875,1012572782.8549591
1793,17.93,18538.548716808542,0.0006570239258,1013470743.2509575
1791,17.91,18510.17719565826,0.0006576342773,1011919720.7266718
1790,17.9,18525.10957216752,0.0006588549804999999,1012736048.2046486
1797,17.97,18577.37290107048,0.0006591601562,1015593194.985509
1796,17.96,18586.33232786568,0.0006603808594,1016082991.5209304
1799,17.99,18593.798518344418,0.0006616015625,1016491155.381507
1800,18.0,18622.1700394947,0.0006622119140999999,1018042177.9057927
1798,17.98,18593.798518344418,0.0006622119140999999,1016491155.381507
1795,17.95,18583.345850784543,0.0006637377929999999,1015919725.9280646
1794,17.94,18550.49462068488,0.0006640429687,1014123805.3792448
1801,18.01,18658.0077466755,0.0006649584961,1020001364.0474783
1808,18.08,18701.31164878326,0.0006649584961,1022368714.2929173
1802,18.02,18644.5686064827,0.0006652636719,1019266669.2443461
1804,18.04,18666.96717791892,0.0006670947265999999,1020491160.8260763
1805,18.05,18672.94012763298,0.0006673999023,1020817691.7686318
1803,18.03,18662.487460073102,0.0006683154297,1020246262.3151891
1806,18.06,18672.94012763298,0.0006683154297,1020817691.7686318
1809,18.09,18698.32517170212,0.0006707568359,1022205448.7000512
1810,18.1,18741.62907380988,0.0006722827148000001,1024572798.9454901
1807,18.07,18689.365744906918,0.0006731982422,1021715652.1646297
1811,18.11,18728.189929168864,0.000673503418,1023838103.8991817
1813,18.13,18759.547927400283,0.0006738085937000001,1025552392.0163331
1812,18.12,18756.56145031914,0.0006744189453,1025389126.4234669
1814,18.14,18780.453258071822,0.0006747241211,1026695250.6800419
1815,18.15,18813.3044926197,0.0006747241211,1028491171.472038
1819,18.19,18819.27744233376,0.0006756396484,1028817702.4145936
1816,18.16,18796.87887534576,0.0006771655273000001,1027593211.0760399
1817,18.17,18814.79772893616,0.0006777758789,1028572804.1468827
1818,18.18,18817.784206017302,0.0006777758789,1028736069.739749
1828,18.28,18904.392005784597,0.0006796069336,1033470769.9874499
1821,18.21,18889.459624827123,0.0006805224609,1032654442.2662967
1820,18.2,18844.662486402904,0.0006814379883,1030205459.3460132
1822,18.22,18880.500198031918,0.0006820483398000001,1032164645.7308751
1823,18.23,18880.500198031918,0.0006826586914,1032164645.7308751
1824,18.24,18886.473147745983,0.0006829638672,1032491176.6734308
1833,18.33,18971.587711196822,0.0006844897461,1037144244.2462873
1825,18.25,18901.40552870346,0.000686015625,1033307504.3945841
1826,18.26,18922.310859375,0.0006863208007999999,1034450363.0582929
1827,18.27,18911.85819181512,0.0006866259765999999,1033878933.6048502
1829,18.29,18919.324382293864,0.0006875415039,1034287097.465427
1831,18.31,18967.10799779922,0.0006881518555,1036899345.9785764
1837,18.37,19011.905136223442,0.0006896777344,1039348328.8988602
1830,18.3,18961.13504363694,0.0006896777344,1036572814.7928444
1835,18.35,19005.93218206116,0.0006918139648,1039021797.7131281
1832,18.32,18976.067424594417,0.0006924243164,1037389142.5139978
1838,18.38,19038.78341660904,0.0006942553711,1040817718.5051243
1834,18.34,18983.53361507316,0.0006945605469,1037797306.3745747
1839,18.39,19038.78341660904,0.0006966967773,1040817718.5051243
1841,18.41,19082.08731426858,0.0006973071289,1043185068.5073868
1840,18.4,19080.594077952122,0.0006988330078,1043103435.8325422
1842,18.42,19068.64817407578,0.0007000537109000001,1042450373.7042546
1836,18.36,19017.8780859375,0.0007000537109000001,1039674859.8414155
1843,18.43,19105.97912202126,0.0007009692382999999,1044491192.7639616
1844,18.44,19101.49940862366,0.0007018847656,1044246294.4962507
1846,18.46,19120.91150297874,0.0007024951172,1045307520.4851149
1847,18.47,19134.35064317154,0.000702800293,1046042215.288247
1845,18.45,19123.89798005988,0.0007034106445,1045470786.0779809
1848,18.48,19147.78978336434,0.0007037158203,1046776910.0913792
1850,18.5,19173.174827433482,0.0007049365234000001,1048164667.0227988
1853,18.53,19237.384060212782,0.0007070727539,1051674875.9319465
1852,18.52,19219.46520662238,0.0007073779297,1050695282.8611035
1851,18.51,19203.039589348442,0.0007089038086,1049797322.4651057
1849,18.49,19159.735687240678,0.0007089038086,1047429972.2196665
1854,18.54,19203.039589348442,0.0007101245117,1049797322.4651057
1855,18.55,19247.836723324443,0.0007107348632999999,1052246305.1422127
1856,18.56,19255.302913803178,0.0007107348632999999,1052654469.0027891
1857,18.57,19237.384060212782,0.0007122607422,1051674875.9319465
1859,18.59,19276.208244474718,0.0007137866211,1053797327.666498
1858,18.58,19292.63386174866,0.0007140917969,1054695288.0624963
1860,18.6,19274.71500815826,0.0007156176757999999,1053715694.9916533
1865,18.65,19338.92423648934,0.0007168383789,1057225903.6576246
1862,18.62,19306.07300194146,0.0007177539062,1055429982.8656282
1863,18.63,19326.978332613,0.0007177539062,1056572841.529337
1864,18.64,19326.978332613,0.0007180590820000001,1056572841.529337
1861,18.61,19291.1406254322,0.0007186694336,1054613655.3876514
1866,18.66,19312.04595610374,0.0007195849609000001,1055756514.0513602
1867,18.67,19358.336330844417,0.0007205004882999999,1058287129.6464885
1870,18.7,19403.133469268636,0.0007214160156,1060736112.5667721
1869,18.69,19386.7078519947,0.0007232470703,1059838152.1707741
1868,18.68,19380.734897832423,0.0007238574219,1059511620.9850423
1872,18.72,19410.599659747382,0.0007238574219,1061144276.4273491
1871,18.71,19404.6267055851,0.0007256884766,1060817745.241617
1874,18.74,19438.971176449442,0.0007256884766,1062695298.7084581
1873,18.73,19421.05232285904,0.0007281298828,1061715705.6376151
1875,18.75,19450.91708032578,0.0007287402344,1063348360.8367454
1877,18.77,19491.234505352404,0.0007293505859000001,1065552445.4893185
1876,18.76,19458.38327080452,0.0007299609375,1063756524.697322
1878,18.78,19488.24802827126,0.0007302661133,1065389179.8964523
1886,18.86,19591.2814453125,0.0007317919922,1071021840.5401517
1879,18.79,19476.302124394922,0.0007327075195000001,1064736117.768165
1880,18.8,19552.45726105056,0.0007330126953,1068899388.8056
1882,18.82,19556.936974448163,0.0007345385742,1069144287.073311
1881,18.81,19525.57897621674,0.0007360644531,1067429998.9561592
1884,18.84,19546.48430688828,0.0007382006835999999,1068572857.619868
1883,18.83,19539.01811640954,0.0007385058594,1068164693.7592914
1885,18.85,19588.294968231363,0.0007397265625,1070858574.9472859
1888,18.88,19592.774681628962,0.0007397265625,1071103473.2149965
1890,18.9,19639.06505636964,0.0007403369140999999,1073634088.8101248
1887,18.87,19591.2814453125,0.0007424731445000001,1071021840.5401517
1889,18.89,19579.33554143616,0.0007436938477,1070368778.4118644
1893,18.93,19640.55829713432,0.000744609375,1073715721.7281461
1891,18.91,19627.119156941517,0.000744609375,1072981026.9250138
1892,18.92,19633.092106655582,0.0007458300780999999,1073307557.8675694
1894,18.94,19665.94334120346,0.0007473559570000001,1075103478.6595654
1895,18.95,19691.328385272598,0.0007497973633,1076491235.590985
1897,18.97,19688.34190819146,0.0007501025390999999,1076327969.998119
1896,18.96,19691.328385272598,0.0007510180664000001,1076491235.590985
1898,18.98,19695.8080986702,0.0007513232422,1076736133.8586957
1901,19.01,19755.5376180519,0.0007525439453,1080001444.500133
1899,18.99,19683.862194793863,0.0007537646484000001,1076083071.7304084
1903,19.03,19765.99028116356,0.0007540698242,1080572873.710399
1902,19.02,19764.4970448471,0.0007549853515999999,1080491241.0355542
1900,19.0,19746.578186808485,0.0007552905273,1079511647.7215352
1904,19.04,19754.044377287217,0.0007555957031,1079919811.5821114
1907,19.07,19806.307706190182,0.000757121582,1082776958.362972
1905,19.05,19786.895611835098,0.0007580371094,1081715732.3741076
1906,19.06,19809.2941788231,0.0007613940429999999,1082940223.7126613
1909,19.09,19837.66569997338,0.0007620043945,1084491246.2369468
1908,19.08,19827.213036861718,0.0007629199219000001,1083919817.0266807
1910,19.1,19846.62512676858,0.000764140625,1084981042.7723682
1911,19.11,19840.65217705452,0.000764140625,1084654511.8298128
1913,19.13,19870.51693452126,0.0007650561523,1086287167.028943
1912,19.12,19867.53045744012,0.0007656665039000001,1086123901.436077
1915,19.15,19906.35464615028,0.0007665820312000001,1088246353.4138052
1914,19.14,19880.96960208114,0.0007681079102,1086858596.4823856
1916,19.16,19891.4222651928,0.0007687182617,1087430025.6926517
1917,19.17,19907.847882466744,0.0007690234375,1088327986.0886502
1918,19.18,19913.820836629016,0.0007702441406,1088654517.2743819
1919,19.19,19946.6720711769,0.0007723803710999999,1090450438.0663784
1920,19.2,19951.1517845745,0.0007726855469,1090695336.334089
1922,19.22,19992.96244591758,0.0007751269531,1092981053.6615067
1923,19.23,19989.975968836443,0.0007757373047,1092817788.0686407
1921,19.21,19966.08416108376,0.0007763476562000001,1091511663.8120658
1924,19.24,19985.49625543884,0.0007784838867,1092572889.8009298
1925,19.25,20001.92187271278,0.0007787890625,1093470850.196928
1926,19.26,20018.347489986718,0.0007787890625,1094368810.592926
1927,19.27,20040.74605697472,0.0007821459960999999,1095593301.9314797
1928,19.28,20052.691960851058,0.0007821459960999999,1096246364.059767
1929,19.29,20046.719011137,0.0007824511719,1095919833.1172116
1930,19.3,20061.651387646263,0.0007833666992000001,1096736160.5951886
1931,19.31,20070.61081444146,0.0007842822265999999,1097225957.13061
1932,19.32,20088.52967248008,0.0007848925781,1098205550.4446292
1933,19.33,20094.50262219414,0.0007870288086,1098532081.3871846
1934,19.34,20116.90118918214,0.0007879443359,1099756572.7257383
1935,19.35,20082.5567183178,0.0007882495117000001,1097879019.2588973
1938,19.38,20157.218614208763,0.0007894702148000001,1101960657.3783114
1936,19.36,20148.259187413558,0.0007903857422,1101470860.8428895
1937,19.37,20155.7253778923,0.0007903857422,1101879024.7034664
1939,19.39,20169.164518085097,0.0007928271484,1102613719.5065985
1940,19.4,20161.698327606362,0.0007937426758,1102205555.6460218
1943,19.43,20196.04280291892,0.0007937426758,1104083109.3560393
1941,19.41,20185.590135359038,0.0007949633789,1103511679.9025965
1947,19.47,20257.265554168862,0.0007958789062000001,1107430052.4291446
1942,19.42,20203.50898894944,0.000796184082,1104491272.9734395
1944,19.44,20202.015752632982,0.000796184082,1104409640.298595
1945,19.45,20240.83993689492,0.0007998461914,1106532092.0331464
1946,19.46,20246.8128910572,0.0008013720703,1106858623.2188785
1949,19.49,20282.650598238,0.0008025927734,1108817809.360564
1952,19.52,20324.46125958108,0.0008028979492000001,1111103526.6879816
1948,19.48,20269.2114580452,0.0008035083008,1108083114.557432
1950,19.5,20306.54240599068,0.0008053393555,1110123933.6171389
1951,19.51,20279.66412560508,0.000805949707,1108654544.0108745
1953,19.53,20328.9409774269,0.0008068652344,1111348425.198869
1954,19.54,20331.92745005982,0.0008074755859000001,1111511690.5485582
1958,19.58,20381.20430188164,0.0008108325195,1114205571.7365527
1955,19.55,20357.31249412896,0.0008117480469,1112899447.479978
1956,19.56,20352.83278073136,0.0008123583984000001,1112654549.2122674
1957,19.57,20379.71106556518,0.0008135791015999999,1114123939.0617082
1959,19.59,20373.7381114029,0.0008138842773,1113797407.875976
1960,19.6,20403.60286886964,0.0008144946289,1115430063.0751061
1961,19.61,20397.62991915558,0.0008172412109000001,1115103532.132551
1963,19.63,20428.987917387003,0.0008184619140999999,1116817820.2497025
1962,19.62,20427.49467662232,0.0008193774413999999,1116736187.331681
1964,19.64,20430.481153703462,0.0008196826172,1116899452.9245472
